02011961,New York Knicks,109,Syracuse Nationals,135
02011961,Boston Celtics,112,Chicago Packers,96
02011961,St. Louis Hawks,126,Cincinnati Royals,136
02011961,Chicago Packers,113,Los Angeles Lakers,127
02011961,Syracuse Nationals,115,Cincinnati Royals,119
02011961,Philadelphia Warriors,122,New York Knicks,124
02011961,Boston Celtics,119,St. Louis Hawks,117
02011961,St. Louis Hawks,122,Detroit Pistons,127
02011961,Chicago Packers,118,Los Angeles Lakers,133
02011961,Syracuse Nationals,114,New York Knicks,102
02011961,Cincinnati Royals,133,Philadelphia Warriors,145
02011961,Boston Celtics,127,Cincinnati Royals,121
02011961,Boston Celtics,104,New York Knicks,100
02011961,Los Angeles Lakers,125,Philadelphia Warriors,121
02011961,Los Angeles Lakers,103,Boston Celtics,101
02011961,Chicago Packers,112,Detroit Pistons,119
02011961,Cincinnati Royals,133,St. Louis Hawks,136
02011961,Philadelphia Warriors,130,Syracuse Nationals,148
02011961,Philadelphia Warriors,122,Chicago Packers,114
02011961,Detroit Pistons,112,Cincinnati Royals,128
02011961,Philadelphia Warriors,125,Cincinnati Royals,118
02011961,Los Angeles Lakers,102,Detroit Pistons,108
02011961,Chicago Packers,109,New York Knicks,107
02011961,St. Louis Hawks,121,Boston Celtics,141
02011961,Syracuse Nationals,109,New York Knicks,110
02011961,Syracuse Nationals,117,Cincinnati Royals,99
02011961,Boston Celtics,119,Philadelphia Warriors,106
02011961,Los Angeles Lakers,122,St. Louis Hawks,114
02011961,St. Louis Hawks,135,Detroit Pistons,142
02011961,Los Angeles Lakers,100,New York Knicks,89
02011961,Cincinnati Royals,127,Syracuse Nationals,125
02011961,New York Knicks,96,Boston Celtics,116
02011961,Los Angeles Lakers,103,Detroit Pistons,104
02011961,Chicago Packers,102,Philadelphia Warriors,134
02011961,Syracuse Nationals,108,St. Louis Hawks,141
02011961,Los Angeles Lakers,102,Cincinnati Royals,117
02011961,Boston Celtics,107,Detroit Pistons,101
02011961,Detroit Pistons,108,Boston Celtics,116
02011961,Syracuse Nationals,121,Los Angeles Lakers,111
02011961,Cincinnati Royals,131,New York Knicks,117
02011961,Philadelphia Warriors,121,St. Louis Hawks,111
02011961,Syracuse Nationals,136,Cincinnati Royals,122
02011961,Cincinnati Royals,133,Boston Celtics,130
02011961,Chicago Packers,121,Boston Celtics,140
02011961,Philadelphia Warriors,138,Los Angeles Lakers,117
02011961,Syracuse Nationals,100,New York Knicks,118
02011961,Detroit Pistons,116,St. Louis Hawks,119
02011961,St. Louis Hawks,109,Detroit Pistons,118
02011961,Philadelphia Warriors,119,Los Angeles Lakers,129
02011961,Chicago Packers,118,Syracuse Nationals,132
02011961,Boston Celtics,119,Cincinnati Royals,96
02011961,Syracuse Nationals,120,Los Angeles Lakers,131
02011961,St. Louis Hawks,99,Chicago Packers,101
02011961,Syracuse Nationals,120,Los Angeles Lakers,125
02011961,Philadelphia Warriors,122,New York Knicks,105
02011961,Cincinnati Royals,102,Boston Celtics,103
02011961,New York Knicks,97,Detroit Pistons,133
02011961,Syracuse Nationals,121,Los Angeles Lakers,123
02011961,St. Louis Hawks,137,Philadelphia Warriors,132
02011961,Syracuse Nationals,111,Boston Celtics,123
02011961,Detroit Pistons,133,Chicago Packers,107
02011961,St. Louis Hawks,123,Cincinnati Royals,128
02011961,Los Angeles Lakers,151,Philadelphia Warriors,147
02011961,Los Angeles Lakers,114,Detroit Pistons,107
02011961,Chicago Packers,113,Philadelphia Warriors,135
02011961,New York Knicks,91,St. Louis Hawks,102
02011961,Boston Celtics,106,Syracuse Nationals,102
02011961,Philadelphia Warriors,118,Chicago Packers,109
02011961,New York Knicks,94,Cincinnati Royals,134
02011961,Cincinnati Royals,133,Chicago Packers,117
02011961,St. Louis Hawks,119,Los Angeles Lakers,132
02011961,Philadelphia Warriors,132,Detroit Pistons,109
02011961,Syracuse Nationals,126,New York Knicks,124
02011961,Philadelphia Warriors,113,Boston Celtics,123
02011961,New York Knicks,112,Chicago Packers,113
02011961,St. Louis Hawks,136,Los Angeles Lakers,137
02011961,Cincinnati Royals,136,Syracuse Nationals,126
02011961,Chicago Packers,108,Boston Celtics,123
02011961,Detroit Pistons,107,Cincinnati Royals,103
02011961,Syracuse Nationals,125,Philadelphia Warriors,136
02011961,Los Angeles Lakers,94,Chicago Packers,97
02011961,St. Louis Hawks,120,New York Knicks,108
02011961,St. Louis Hawks,113,Boston Celtics,130
02011961,Philadelphia Warriors,112,Chicago Packers,110
02011961,Cincinnati Royals,121,Detroit Pistons,110
02011961,Syracuse Nationals,128,Los Angeles Lakers,123
02011961,Los Angeles Lakers,122,Detroit Pistons,116
02011961,Boston Celtics,117,New York Knicks,109
02011961,Philadelphia Warriors,117,Cincinnati Royals,110
02011961,Syracuse Nationals,124,Detroit Pistons,111
02011961,Boston Celtics,101,Los Angeles Lakers,104
02011961,St. Louis Hawks,111,New York Knicks,128
02011961,Los Angeles Lakers,102,Chicago Packers,98
02011961,Philadelphia Warriors,117,Detroit Pistons,102
02011961,New York Knicks,103,Boston Celtics,122
02011961,New York Knicks,111,Boston Celtics,122
02011961,Detroit Pistons,134,Cincinnati Royals,125
02011961,Los Angeles Lakers,129,St. Louis Hawks,126
02011961,Detroit Pistons,97,Chicago Packers,118
02011961,Los Angeles Lakers,141,Cincinnati Royals,127
02011961,Philadelphia Warriors,135,New York Knicks,136
02011961,Boston Celtics,127,Syracuse Nationals,122
02011961,Los Angeles Lakers,117,Boston Celtics,129
02011961,Detroit Pistons,101,Chicago Packers,108
02011961,Syracuse Nationals,111,Philadelphia Warriors,118
02011961,Cincinnati Royals,129,St. Louis Hawks,118
02011961,St. Louis Hawks,117,Cincinnati Royals,142
02011961,Chicago Packers,93,Detroit Pistons,121
02011961,Syracuse Nationals,111,Los Angeles Lakers,119
02011961,New York Knicks,119,Philadelphia Warriors,131
02011961,Boston Celtics,117,St. Louis Hawks,109
02011961,Los Angeles Lakers,121,Syracuse Nationals,114
02011961,St. Louis Hawks,120,Chicago Packers,103
02011961,Detroit Pistons,131,Cincinnati Royals,116
02011961,Philadelphia Warriors,123,Los Angeles Lakers,118
02011961,Boston Celtics,100,New York Knicks,110
02011961,New York Knicks,123,Cincinnati Royals,119
02011961,Boston Celtics,116,Philadelphia Warriors,111
02011961,Chicago Packers,92,St. Louis Hawks,101
02011961,Detroit Pistons,108,Syracuse Nationals,109
01011962,Syracuse Nationals,110,Cincinnati Royals,106
01011962,St. Louis Hawks,145,Detroit Pistons,139
01011962,Philadelphia Warriors,111,Los Angeles Lakers,114
01011962,St. Louis Hawks,99,Boston Celtics,136
01011962,Syracuse Nationals,127,Chicago Packers,102
01011962,Detroit Pistons,104,New York Knicks,110
01011962,New York Knicks,111,Cincinnati Royals,122
01011962,Boston Celtics,103,Detroit Pistons,112
01011962,Philadelphia Warriors,123,Los Angeles Lakers,124
01011962,Boston Celtics,124,Cincinnati Royals,103
01011962,Syracuse Nationals,135,Detroit Pistons,138
01011962,St. Louis Hawks,116,Philadelphia Warriors,134
01011962,New York Knicks,115,Detroit Pistons,111
01011962,Chicago Packers,102,Syracuse Nationals,120
01011962,Cincinnati Royals,123,Chicago Packers,113
01011962,Boston Celtics,118,Los Angeles Lakers,95
01011962,Syracuse Nationals,123,New York Knicks,116
01011962,Philadelphia Warriors,112,St. Louis Hawks,137
01011962,Cincinnati Royals,113,Chicago Packers,106
01011962,St. Louis Hawks,113,Detroit Pistons,122
01011962,Syracuse Nationals,129,Philadelphia Warriors,120
01011962,Boston Celtics,90,Chicago Packers,103
01011962,Philadelphia Warriors,113,Detroit Pistons,110
01011962,St. Louis Hawks,122,Syracuse Nationals,134
01011962,Philadelphia Warriors,128,Cincinnati Royals,145
01011962,Cincinnati Royals,125,Boston Celtics,141
01011962,Detroit Pistons,102,Chicago Packers,99
01011962,St. Louis Hawks,126,New York Knicks,128
01011962,Syracuse Nationals,127,Boston Celtics,117
01011962,Cincinnati Royals,119,Detroit Pistons,112
01011962,Chicago Packers,117,Philadelphia Warriors,135
01011962,Los Angeles Lakers,108,St. Louis Hawks,107
01011962,Philadelphia Warriors,136,Boston Celtics,145
01011962,St. Louis Hawks,114,Cincinnati Royals,119
01011962,Los Angeles Lakers,108,Detroit Pistons,118
01011962,New York Knicks,118,Syracuse Nationals,141
01011962,Boston Celtics,126,Detroit Pistons,116
01011962,New York Knicks,121,Los Angeles Lakers,129
01011962,St. Louis Hawks,130,Philadelphia Warriors,136
01011962,Syracuse Nationals,118,Chicago Packers,111
01011962,Cincinnati Royals,151,Philadelphia Warriors,133
01011962,Syracuse Nationals,103,Boston Celtics,128
01011962,St. Louis Hawks,114,Chicago Packers,113
01011962,Philadelphia Warriors,136,Detroit Pistons,125
01011962,New York Knicks,107,Los Angeles Lakers,108
01011962,Los Angeles Lakers,124,Cincinnati Royals,125
01011962,Detroit Pistons,107,Philadelphia Warriors,123
01011962,Chicago Packers,112,St. Louis Hawks,116
01011962,Boston Celtics,107,Syracuse Nationals,101
01011962,Detroit Pistons,124,Boston Celtics,120
01011962,Los Angeles Lakers,112,Chicago Packers,111
01011962,Syracuse Nationals,132,Philadelphia Warriors,139
01011962,New York Knicks,113,St. Louis Hawks,124
01011962,New York Knicks,131,Chicago Packers,94
01011962,Detroit Pistons,106,Cincinnati Royals,115
01011962,Los Angeles Lakers,103,Boston Celtics,118
01011962,Chicago Packers,109,New York Knicks,103
01011962,Syracuse Nationals,107,St. Louis Hawks,115
01011962,St. Louis Hawks,135,Boston Celtics,123
01011962,Philadelphia Warriors,122,Chicago Packers,108
01011962,Syracuse Nationals,102,Detroit Pistons,111
01011962,Cincinnati Royals,123,Los Angeles Lakers,136
01011962,New York Knicks,117,Chicago Packers,102
01011962,Syracuse Nationals,100,Detroit Pistons,101
01011962,Cincinnati Royals,112,Los Angeles Lakers,116
01011962,Boston Celtics,121,New York Knicks,129
01011962,St. Louis Hawks,110,Philadelphia Warriors,136
01011962,Syracuse Nationals,107,Chicago Packers,102
01011962,New York Knicks,107,Detroit Pistons,115
01011962,Boston Celtics,106,Philadelphia Warriors,131
01011962,Philadelphia Warriors,133,Boston Celtics,129
01011962,Syracuse Nationals,131,Cincinnati Royals,139
01011962,Chicago Packers,109,Los Angeles Lakers,124
01011962,Detroit Pistons,97,St. Louis Hawks,110
01011962,Chicago Packers,92,Los Angeles Lakers,107
01011962,Philadelphia Warriors,110,New York Knicks,116
01011962,Cincinnati Royals,131,St. Louis Hawks,121
01011962,Boston Celtics,122,Chicago Packers,115
01011962,Los Angeles Lakers,123,Detroit Pistons,122
01011962,New York Knicks,109,Syracuse Nationals,138
01011962,Los Angeles Lakers,115,Boston Celtics,130
01011962,Cincinnati Royals,109,Philadelphia Warriors,130
01011962,Cincinnati Royals,124,Boston Celtics,143
01011962,Detroit Pistons,96,Chicago Packers,112
01011962,Philadelphia Warriors,129,New York Knicks,116
01011962,Syracuse Nationals,135,St. Louis Hawks,101
01011962,Detroit Pistons,116,Chicago Packers,109
01011962,Cincinnati Royals,110,New York Knicks,121
01011962,Los Angeles Lakers,127,St. Louis Hawks,124
01011962,Philadelphia Warriors,112,Syracuse Nationals,134
01011962,New York Knicks,114,Boston Celtics,130
01011962,Los Angeles Lakers,105,Chicago Packers,113
01011962,St. Louis Hawks,113,Detroit Pistons,121
01011962,Syracuse Nationals,117,Philadelphia Warriors,128
01011962,Boston Celtics,127,Chicago Packers,111
01011962,Los Angeles Lakers,134,Cincinnati Royals,128
01011962,Syracuse Nationals,127,Chicago Packers,123
01011962,Detroit Pistons,119,Cincinnati Royals,118
01011962,Los Angeles Lakers,112,New York Knicks,116
01011962,Boston Celtics,129,St. Louis Hawks,114
01011962,Cincinnati Royals,107,Detroit Pistons,113
01011962,Los Angeles Lakers,109,Cincinnati Royals,113
01011962,Philadelphia Warriors,136,New York Knicks,120
01011962,Boston Celtics,110,Syracuse Nationals,122
01011962,Philadelphia Warriors,126,Boston Celtics,124
01011962,Syracuse Nationals,111,New York Knicks,120
01011962,New York Knicks,111,Chicago Packers,126
01011962,St. Louis Hawks,118,Cincinnati Royals,134
01011962,Boston Celtics,106,Philadelphia Warriors,107
01011962,Chicago Packers,115,Boston Celtics,148
01011962,Philadelphia Warriors,121,New York Knicks,111
01011962,Cincinnati Royals,109,St. Louis Hawks,129
01011962,Detroit Pistons,116,Syracuse Nationals,132
01011962,St. Louis Hawks,117,Los Angeles Lakers,113
01011962,Chicago Packers,117,Boston Celtics,138
01011962,Philadelphia Warriors,132,Cincinnati Royals,152
01011962,Cincinnati Royals,121,Chicago Packers,125
01011962,Philadelphia Warriors,110,Detroit Pistons,119
01011962,St. Louis Hawks,107,Los Angeles Lakers,130
01011962,Boston Celtics,112,New York Knicks,125
01011962,Syracuse Nationals,121,Chicago Packers,126
01011962,New York Knicks,104,Boston Celtics,127
01011962,Syracuse Nationals,132,Chicago Packers,106
01011962,Los Angeles Lakers,121,Detroit Pistons,127
01011962,Cincinnati Royals,132,Philadelphia Warriors,136
01011962,Syracuse Nationals,136,Chicago Packers,127
01011962,Detroit Pistons,123,Cincinnati Royals,113
01011962,Los Angeles Lakers,128,New York Knicks,121
01011962,Philadelphia Warriors,121,St. Louis Hawks,128
01011962,Cincinnati Royals,138,Chicago Packers,121
01011962,St. Louis Hawks,112,Detroit Pistons,119
01011962,Boston Celtics,99,Los Angeles Lakers,125
01011962,New York Knicks,126,Syracuse Nationals,141
01011962,Philadelphia Warriors,112,Chicago Packers,107
01011962,St. Louis Hawks,109,Cincinnati Royals,129
01011962,Boston Celtics,115,Los Angeles Lakers,96
01011962,Detroit Pistons,103,New York Knicks,110
01011962,Cincinnati Royals,153,Chicago Packers,125
01011962,Detroit Pistons,126,St. Louis Hawks,123
01011962,Philadelphia Warriors,109,Syracuse Nationals,150
01011962,Syracuse Nationals,106,Boston Celtics,134
01011962,New York Knicks,116,Los Angeles Lakers,118
01011962,St. Louis Hawks,121,Philadelphia Warriors,139
01011962,Syracuse Nationals,107,Boston Celtics,121
01011962,Los Angeles Lakers,124,Chicago Packers,117
01011962,Cincinnati Royals,134,Detroit Pistons,120
01011962,St. Louis Hawks,118,New York Knicks,130
01011962,St. Louis Hawks,119,Chicago Packers,129
01011962,Los Angeles Lakers,114,Cincinnati Royals,118
01011962,Syracuse Nationals,120,New York Knicks,117
01011962,Boston Celtics,109,Philadelphia Warriors,86
01011962,Chicago Packers,105,Cincinnati Royals,108
01011962,Detroit Pistons,99,Los Angeles Lakers,128
01011962,New York Knicks,149,Philadelphia Warriors,135
01011962,Boston Celtics,110,Syracuse Nationals,106
01011962,Chicago Packers,100,Boston Celtics,115
01011962,Detroit Pistons,100,Los Angeles Lakers,107
01011962,Syracuse Nationals,130,New York Knicks,120
01011962,Philadelphia Warriors,147,St. Louis Hawks,137
01011962,Philadelphia Warriors,128,Chicago Packers,119
01011962,Boston Celtics,129,Cincinnati Royals,123
01011962,New York Knicks,119,Detroit Pistons,109
01011962,Cincinnati Royals,108,Syracuse Nationals,137
01011962,Detroit Pistons,112,Cincinnati Royals,120
01011962,Philadelphia Warriors,169,New York Knicks,147
01011962,Boston Celtics,120,St. Louis Hawks,138
01011962,Cincinnati Royals,126,Chicago Packers,119
01011962,Syracuse Nationals,128,Detroit Pistons,114
01011962,Los Angeles Lakers,125,St. Louis Hawks,134
01011962,St. Louis Hawks,120,Boston Celtics,123
01011962,Detroit Pistons,133,Chicago Packers,116
01011962,Philadelphia Warriors,129,New York Knicks,128
01011962,Los Angeles Lakers,124,Syracuse Nationals,115
01011962,Boston Celtics,106,New York Knicks,113
01011962,Philadelphia Warriors,102,Boston Celtics,153
01011962,New York Knicks,112,Detroit Pistons,119
01011962,St. Louis Hawks,126,Syracuse Nationals,129
01011962,Boston Celtics,108,Chicago Packers,102
01011962,St. Louis Hawks,124,Chicago Packers,120
01011962,Boston Celtics,130,Detroit Pistons,111
01011962,Los Angeles Lakers,100,New York Knicks,122
01011962,New York Knicks,116,Chicago Packers,128
01011962,Cincinnati Royals,110,St. Louis Hawks,116
01011962,Detroit Pistons,111,Syracuse Nationals,128
01011962,Los Angeles Lakers,105,Boston Celtics,119
01011962,Detroit Pistons,123,St. Louis Hawks,126
01011962,Philadelphia Warriors,130,Syracuse Nationals,148
01011962,Detroit Pistons,121,Chicago Packers,116
01011962,New York Knicks,106,Los Angeles Lakers,119
01011962,Syracuse Nationals,110,Boston Celtics,142
01011962,Cincinnati Royals,111,Los Angeles Lakers,120
01011962,Chicago Packers,124,St. Louis Hawks,118
01011962,Philadelphia Warriors,119,Chicago Packers,115
01011962,New York Knicks,134,Cincinnati Royals,136
01011962,Syracuse Nationals,102,Detroit Pistons,105
01011962,St. Louis Hawks,115,Los Angeles Lakers,125
01011962,Los Angeles Lakers,122,Detroit Pistons,106
01011962,Chicago Zephyrs,119,New York Knicks,121
01011962,Los Angeles Lakers,105,New York Knicks,116
01011962,New York Knicks,116,Boston Celtics,149
01011962,Cincinnati Royals,109,Chicago Zephyrs,113
01011962,Detroit Pistons,111,St. Louis Hawks,120
01011962,Los Angeles Lakers,102,Syracuse Nationals,108
01011962,St. Louis Hawks,110,Chicago Zephyrs,109
01011962,Los Angeles Lakers,115,Cincinnati Royals,116
01011962,Syracuse Nationals,123,New York Knicks,119
01011962,Detroit Pistons,113,San Francisco Warriors,140
01011962,Los Angeles Lakers,107,Chicago Zephyrs,118
01011962,Cincinnati Royals,114,St. Louis Hawks,121
01011962,St. Louis Hawks,102,Cincinnati Royals,118
01011962,Boston Celtics,133,New York Knicks,108
01011962,Detroit Pistons,131,San Francisco Warriors,132
01011962,Chicago Zephyrs,112,Syracuse Nationals,130
01011962,Syracuse Nationals,98,Boston Celtics,118
01011962,San Francisco Warriors,129,Chicago Zephyrs,126
01011962,Detroit Pistons,118,Los Angeles Lakers,134
01011962,New York Knicks,109,St. Louis Hawks,115
01011962,San Francisco Warriors,130,Cincinnati Royals,131
01011962,New York Knicks,106,San Francisco Warriors,125
01011962,Boston Celtics,97,St. Louis Hawks,98
01011962,Boston Celtics,115,Detroit Pistons,100
01011962,New York Knicks,95,Los Angeles Lakers,115
01011962,Syracuse Nationals,126,St. Louis Hawks,108
01011962,Boston Celtics,107,Chicago Zephyrs,97
01011962,New York Knicks,121,San Francisco Warriors,143
01011962,Detroit Pistons,114,Boston Celtics,125
01011962,San Francisco Warriors,115,Los Angeles Lakers,127
01011962,Chicago Zephyrs,109,St. Louis Hawks,114
01011962,Cincinnati Royals,111,Syracuse Nationals,130
01011962,New York Knicks,106,Los Angeles Lakers,125
01011962,Boston Celtics,106,Cincinnati Royals,105
01011962,Los Angeles Lakers,132,San Francisco Warriors,108
01011962,New York Knicks,122,St. Louis Hawks,112
01011962,Cincinnati Royals,114,Detroit Pistons,116
01011962,Los Angeles Lakers,133,Boston Celtics,120
01011962,Cincinnati Royals,122,New York Knicks,119
01011962,Chicago Zephyrs,126,San Francisco Warriors,134
01011962,St. Louis Hawks,93,Syracuse Nationals,101
01011962,Detroit Pistons,124,Cincinnati Royals,135
01011962,Chicago Zephyrs,108,San Francisco Warriors,113
01011962,Los Angeles Lakers,96,St. Louis Hawks,97
01011962,New York Knicks,98,Boston Celtics,117
01011962,Chicago Zephyrs,109,Los Angeles Lakers,105
01011962,Detroit Pistons,100,St. Louis Hawks,117
01011962,Cincinnati Royals,126,Boston Celtics,137
01011962,Detroit Pistons,109,Cincinnati Royals,127
01011962,Chicago Zephyrs,84,Los Angeles Lakers,107
01011962,Boston Celtics,116,New York Knicks,102
01011962,San Francisco Warriors,100,St. Louis Hawks,132
01011962,Syracuse Nationals,120,Cincinnati Royals,125
01011962,San Francisco Warriors,115,Detroit Pistons,123
01011962,New York Knicks,92,Chicago Zephyrs,95
01011962,Syracuse Nationals,120,Los Angeles Lakers,98
01011962,St. Louis Hawks,111,Cincinnati Royals,120
01011962,San Francisco Warriors,127,New York Knicks,111
01011962,Boston Celtics,105,Syracuse Nationals,113
01011962,San Francisco Warriors,109,Boston Celtics,127
01011962,Los Angeles Lakers,110,Chicago Zephyrs,109
01011962,New York Knicks,113,Detroit Pistons,121
01011962,Syracuse Nationals,107,St. Louis Hawks,113
01011962,Syracuse Nationals,110,Chicago Zephyrs,107
01011962,San Francisco Warriors,120,Cincinnati Royals,132
01011962,Los Angeles Lakers,116,Detroit Pistons,98
01011962,Chicago Zephyrs,106,Boston Celtics,113
01011962,St. Louis Hawks,95,New York Knicks,103
01011962,St. Louis Hawks,106,Boston Celtics,115
01011962,New York Knicks,137,Chicago Zephyrs,108
01011962,Syracuse Nationals,122,Detroit Pistons,120
01011962,Cincinnati Royals,143,San Francisco Warriors,139
01011962,Syracuse Nationals,130,Boston Celtics,120
01011962,Cincinnati Royals,110,Los Angeles Lakers,134
01011962,Detroit Pistons,91,St. Louis Hawks,106
01011962,Chicago Zephyrs,104,Boston Celtics,116
01011962,St. Louis Hawks,121,Detroit Pistons,93
01011962,Syracuse Nationals,110,New York Knicks,116
01011962,Los Angeles Lakers,129,San Francisco Warriors,124
01011962,Detroit Pistons,103,Chicago Zephyrs,104
01011962,Cincinnati Royals,123,Los Angeles Lakers,129
01011962,Boston Celtics,95,St. Louis Hawks,97
01011962,New York Knicks,126,Syracuse Nationals,137
01011962,Cincinnati Royals,128,San Francisco Warriors,115
01011962,Chicago Zephyrs,106,Los Angeles Lakers,128
01011962,Detroit Pistons,115,Boston Celtics,125
01011962,Cincinnati Royals,139,New York Knicks,129
01011962,Chicago Zephyrs,115,San Francisco Warriors,107
01011962,Syracuse Nationals,105,St. Louis Hawks,120
01011962,New York Knicks,101,Detroit Pistons,143
01011962,St. Louis Hawks,110,Los Angeles Lakers,116
01011962,Syracuse Nationals,112,Chicago Zephyrs,85
01011962,St. Louis Hawks,128,San Francisco Warriors,121
01011962,Syracuse Nationals,117,Cincinnati Royals,130
01011962,Syracuse Nationals,110,Boston Celtics,129
01011962,Cincinnati Royals,131,Chicago Zephyrs,121
01011962,New York Knicks,115,Detroit Pistons,117
01011962,St. Louis Hawks,97,Los Angeles Lakers,110
01011962,Boston Celtics,128,Cincinnati Royals,127
01011962,St. Louis Hawks,122,San Francisco Warriors,116
01011962,Syracuse Nationals,129,Detroit Pistons,130
01011962,Los Angeles Lakers,132,New York Knicks,112
01011962,Chicago Zephyrs,102,St. Louis Hawks,104
01011962,New York Knicks,133,Chicago Zephyrs,117
01011962,Boston Celtics,106,Detroit Pistons,93
01011962,St. Louis Hawks,93,Chicago Zephyrs,106
01011962,New York Knicks,99,Cincinnati Royals,96
01011962,Los Angeles Lakers,112,Boston Celtics,126
01011962,Syracuse Nationals,149,Chicago Zephyrs,129
01011962,San Francisco Warriors,116,Detroit Pistons,123
01011962,Los Angeles Lakers,131,Cincinnati Royals,128
01011962,Detroit Pistons,78,New York Knicks,87
01011962,San Francisco Warriors,129,St. Louis Hawks,145
01011962,Boston Celtics,97,Syracuse Nationals,102
01011962,San Francisco Warriors,102,Chicago Zephyrs,110
01011962,St. Louis Hawks,119,Detroit Pistons,123
01011962,Syracuse Nationals,117,Los Angeles Lakers,114
01011962,Detroit Pistons,109,Chicago Zephyrs,100
01011962,Los Angeles Lakers,124,Cincinnati Royals,121
01011962,Boston Celtics,87,New York Knicks,95
01011962,Syracuse Nationals,124,San Francisco Warriors,136
01011962,St. Louis Hawks,98,Boston Celtics,111
01011962,Cincinnati Royals,102,Chicago Zephyrs,105
01011962,New York Knicks,106,Detroit Pistons,115
01011962,Syracuse Nationals,120,Los Angeles Lakers,126
01011962,Detroit Pistons,93,Boston Celtics,103
01011962,Cincinnati Royals,142,Chicago Zephyrs,123
01011962,Los Angeles Lakers,120,San Francisco Warriors,118
01011962,Cincinnati Royals,124,Boston Celtics,120
01011962,New York Knicks,101,Chicago Zephyrs,142
01011962,St. Louis Hawks,112,Detroit Pistons,94
01011962,San Francisco Warriors,104,Los Angeles Lakers,113
01011962,Detroit Pistons,106,Chicago Zephyrs,110
01011962,Syracuse Nationals,144,San Francisco Warriors,137
01011962,New York Knicks,108,St. Louis Hawks,115
01011962,Syracuse Nationals,114,Los Angeles Lakers,121
01011962,Detroit Pistons,110,Chicago Zephyrs,113
01011962,Cincinnati Royals,102,New York Knicks,103
01011962,St. Louis Hawks,110,San Francisco Warriors,130
01011962,Syracuse Nationals,120,Cincinnati Royals,129
01011962,Chicago Zephyrs,113,Detroit Pistons,115
01011962,St. Louis Hawks,106,Los Angeles Lakers,135
01011962,Chicago Zephyrs,116,Cincinnati Royals,129
01011962,San Francisco Warriors,122,Detroit Pistons,113
01011962,St. Louis Hawks,105,Los Angeles Lakers,100
01011962,New York Knicks,120,Boston Celtics,106
01011962,Detroit Pistons,122,Chicago Zephyrs,110
01011962,San Francisco Warriors,123,Syracuse Nationals,118
01011962,Detroit Pistons,120,Cincinnati Royals,131
01011962,Syracuse Nationals,123,New York Knicks,111
01011962,St. Louis Hawks,91,San Francisco Warriors,94
01011962,San Francisco Warriors,113,Boston Celtics,116
01011962,Detroit Pistons,123,Chicago Zephyrs,116
01011962,Los Angeles Lakers,104,St. Louis Hawks,106
01011962,San Francisco Warriors,102,Boston Celtics,108
01011962,New York Knicks,92,Syracuse Nationals,128
01011962,Boston Celtics,121,Cincinnati Royals,113
01011962,Syracuse Nationals,117,San Francisco Warriors,124
01011962,Cincinnati Royals,104,Chicago Zephyrs,108
01011962,San Francisco Warriors,114,New York Knicks,109
01011962,Boston Celtics,100,St. Louis Hawks,102
01011962,Los Angeles Lakers,132,Syracuse Nationals,123
01011962,St. Louis Hawks,107,Chicago Zephyrs,100
01011962,Los Angeles Lakers,135,Detroit Pistons,130
31121963,New York Knicks,106,Cincinnati Royals,112
31121963,Cincinnati Royals,118,Detroit Pistons,138
31121963,Boston Celtics,135,San Francisco Warriors,120
31121963,St. Louis Hawks,95,Syracuse Nationals,120
31121963,Syracuse Nationals,115,New York Knicks,123
31121963,San Francisco Warriors,129,Cincinnati Royals,130
31121963,St. Louis Hawks,121,Detroit Pistons,100
31121963,Boston Celtics,123,Los Angeles Lakers,125
31121963,Chicago Zephyrs,108,New York Knicks,129
31121963,San Francisco Warriors,127,Chicago Zephyrs,126
31121963,Syracuse Nationals,136,Cincinnati Royals,117
31121963,St. Louis Hawks,90,Detroit Pistons,92
31121963,Boston Celtics,104,Los Angeles Lakers,106
31121963,Los Angeles Lakers,120,Cincinnati Royals,119
31121963,Detroit Pistons,103,New York Knicks,102
31121963,San Francisco Warriors,103,St. Louis Hawks,114
31121963,Chicago Zephyrs,102,Syracuse Nationals,114
31121963,Syracuse Nationals,119,Cincinnati Royals,116
31121963,New York Knicks,93,Detroit Pistons,109
31121963,Boston Celtics,118,San Francisco Warriors,112
31121963,Los Angeles Lakers,99,St. Louis Hawks,96
31121963,Boston Celtics,123,Chicago Zephyrs,131
31121963,Los Angeles Lakers,123,Detroit Pistons,115
31121963,St. Louis Hawks,110,New York Knicks,95
31121963,Cincinnati Royals,116,Syracuse Nationals,112
31121963,Boston Celtics,121,Cincinnati Royals,130
31121963,Syracuse Nationals,117,Boston Celtics,134
31121963,Chicago Zephyrs,112,Detroit Pistons,116
31121963,Los Angeles Lakers,134,San Francisco Warriors,129
31121963,New York Knicks,97,Chicago Zephyrs,130
31121963,Syracuse Nationals,115,Detroit Pistons,146
31121963,San Francisco Warriors,114,Los Angeles Lakers,119
31121963,Cincinnati Royals,109,St. Louis Hawks,115
31121963,Chicago Zephyrs,99,Boston Celtics,143
31121963,St. Louis Hawks,105,Cincinnati Royals,104
31121963,New York Knicks,102,Los Angeles Lakers,108
31121963,Detroit Pistons,114,Syracuse Nationals,148
31121963,New York Knicks,134,San Francisco Warriors,142
31121963,Chicago Zephyrs,93,Boston Celtics,110
31121963,New York Knicks,113,San Francisco Warriors,100
